a_code,a_name,a_city,country_key,a_iata,a_icao,lat,long,currency_code,TO_EUR,FROM_EUR
3672,Mc Chord Afb,Tacoma,united states,TCM,KTCM,47.137678,-122.476475,USD,0.9488,1.0541
3673,Austin Bergstrom Intl,Austin,united states,AUS,KAUS,30.194528000000002,-97.669889,USD,0.9488,1.0541
3674,Rickenbacker Intl,Columbus,united states,LCK,KLCK,39.813786,-82.92782199999999,USD,0.9488,1.0541
3676,Mc Ghee Tyson,Knoxville,united states,TYS,KTYS,35.810972,-83.994028,USD,0.9488,1.0541
3677,Hood Aaf,Fort Hood,united states,HLR,KHLR,31.138731,-97.714469,USD,0.9488,1.0541
3678,Lambert St Louis Intl,St. Louis,united states,STL,KSTL,38.748697,-90.370028,USD,0.9488,1.0541
3679,Millville Muni,Millville,united states,MIV,KMIV,39.367806,-75.072222,USD,0.9488,1.0541
3680,Sheppard Afb Wichita Falls Muni,Wichita Falls,united states,SPS,KSPS,33.988797,-98.49189399999999,USD,0.9488,1.0541
3681,Cincinnati Muni Lunken Fld,Cincinnati,united states,LUK,KLUK,39.103333,-84.418611,USD,0.9488,1.0541
3682,Hartsfield Jackson Atlanta Intl,Atlanta,united states,ATL,KATL,33.636719,-84.428067,USD,0.9488,1.0541
3683,Castle,Merced,united states,MER,KMER,37.380481,-120.56818899999999,USD,0.9488,1.0541
3684,Mc Clellan Afld,Sacramento,united states,MCC,KMCC,38.667639,-121.40061100000001,USD,0.9488,1.0541
3685,Gerald R Ford Intl,Grand Rapids,united states,GRR,KGRR,42.880833,-85.522806,USD,0.9488,1.0541
3686,Winkler Co,Wink,united states,INK,KINK,31.779628000000002,-103.201361,USD,0.9488,1.0541
3687,Fresno Yosemite Intl,Fresno,united states,FAT,KFAT,36.776194,-119.71813999999999,USD,0.9488,1.0541
3688,Vero Beach Muni,Vero Beach,united states,VRB,KVRB,27.655556,-80.41794399999999,USD,0.9488,1.0541
3689,Imperial Co,Imperial,united states,IPL,KIPL,32.834219,-115.578744,USD,0.9488,1.0541
3690,Nashville Intl,Nashville,united states,BNA,KBNA,36.124472,-86.67819399999999,USD,0.9488,1.0541
3691,Laredo Intl,Laredo,united states,LRD,KLRD,27.54375,-99.461556,USD,0.9488,1.0541
3692,Elmendorf Afb,Anchorage,united states,EDF,PAED,61.250986,-149.806503,USD,0.9488,1.0541
3693,Ralph Wien Mem,Kotzebue,united states,OTZ,PAOT,66.88467800000001,-162.59855,USD,0.9488,1.0541
3694,Altoona Blair Co,Altoona,united states,AOO,KAOO,40.296372,-78.320022,USD,0.9488,1.0541
3695,Dyess Afb,Abilene,united states,DYS,KDYS,32.420756,-99.8546,USD,0.9488,1.0541
3696,South Arkansas Rgnl At Goodwin Fld,El Dorado,united states,ELD,KELD,33.220971999999996,-92.813278,USD,0.9488,1.0541
3697,La Guardia,New York,united states,LGA,KLGA,40.777245,-73.872608,USD,0.9488,1.0541
3698,Tallahassee Rgnl,Tallahassee,united states,TLH,KTLH,30.396528000000004,-84.35033299999999,USD,0.9488,1.0541
3699,Dupage,West Chicago,united states,DPA,KDPA,41.907778,-88.248611,USD,0.9488,1.0541
3700,Waco Rgnl,Waco,united states,ACT,KACT,31.611289000000003,-97.230519,USD,0.9488,1.0541
3701,Augusta State,Augusta,united states,AUG,KAUG,44.320646999999994,-69.797317,USD,0.9488,1.0541
3702,Hillsboro Muni,Hillsboro,united states,INJ,KINJ,32.083486,-97.097228,USD,0.9488,1.0541
3703,Jacksonville Nas,Jacksonville,united states,NIP,KNIP,30.235834000000004,-81.68055600000001,USD,0.9488,1.0541
3704,Mc Kellar Sipes Rgnl,Jackson,united states,MKL,KMKL,35.599889000000005,-88.915611,USD,0.9488,1.0541
3705,Molokai,Molokai,united states,MKK,PHMK,21.152886,-157.096256,USD,0.9488,1.0541
3706,Godman Aaf,Fort Knox,united states,FTK,KFTK,37.907058,-85.97210600000001,USD,0.9488,1.0541
3708,San Angelo Rgnl Mathis Fld,San Angelo,united states,SJT,KSJT,31.35775,-100.496306,USD,0.9488,1.0541
3709,Calexico Intl,Calexico,united states,CXL,KCXL,32.669502,-115.51333000000001,USD,0.9488,1.0541
3710,Chico Muni,Chico,united states,CIC,KCIC,39.795383,-121.85842199999999,USD,0.9488,1.0541
3711,Burlington Intl,Burlington,united states,BTV,KBTV,44.471861,-73.153278,USD,0.9488,1.0541
3712,Jacksonville Intl,Jacksonville,united states,JAX,KJAX,30.494056,-81.687861,USD,0.9488,1.0541
3713,Durango La Plata Co,Durango,united states,DRO,KDRO,37.151516,-107.75376999999999,USD,0.9488,1.0541
3714,Washington Dulles Intl,Washington,united states,IAD,KIAD,38.944533,-77.455811,USD,0.9488,1.0541
3715,Easterwood Fld,College Station,united states,CLL,KCLL,30.588583,-96.363833,USD,0.9488,1.0541
3716,Felts Fld,Spokane,united states,SFF,KSFF,47.682819,-117.322558,USD,0.9488,1.0541
3717,General Mitchell Intl,Milwaukee,united states,MKE,KMKE,42.947222,-87.89658299999999,USD,0.9488,1.0541
3718,Abilene Rgnl,Abilene,united states,ABI,KABI,32.411319,-99.68189699999999,USD,0.9488,1.0541
3719,Columbia Rgnl,Columbia,united states,COU,KCOU,38.818094,-92.219631,USD,0.9488,1.0541
3720,Portland Intl,Portland,united states,PDX,KPDX,45.588722,-122.5975,USD,0.9488,1.0541
3721,Dade Collier Training And Transition,Miami,united states,TNT,KTNT,25.861806,-80.89699999999999,USD,0.9488,1.0541
3722,Palm Beach Intl,West Palm Beach,united states,PBI,KPBI,26.683161,-80.095589,USD,0.9488,1.0541
3723,Fort Worth Meacham Intl,Fort Worth,united states,FTW,KFTW,32.819778,-97.362444,USD,0.9488,1.0541
3724,Ogdensburg Intl,Ogdensburg,united states,OGS,KOGS,44.681854,-75.4655,USD,0.9488,1.0541
3725,Otis Angb,Falmouth,united states,FMH,KFMH,41.658439,-70.521417,USD,0.9488,1.0541
3726,Boeing Fld King Co Intl,Seattle,united states,BFI,KBFI,47.53,-122.301947,USD,0.9488,1.0541
3727,Lackland Afb Kelly Fld Annex,San Antonio,united states,SKF,KSKF,29.384228000000004,-98.581108,USD,0.9488,1.0541
3728,Honolulu Intl,Honolulu,united states,HNL,PHNL,21.318680999999998,-157.922428,USD,0.9488,1.0541
3729,Des Moines Intl,Des Moines,united states,DSM,KDSM,41.533972,-93.663083,USD,0.9488,1.0541
3730,Craven Co Rgnl,New Bern,united states,EWN,KEWN,35.072972,-77.04294399999999,USD,0.9488,1.0541
3731,San Diego Intl,San Diego,united states,SAN,KSAN,32.733556,-117.18966699999999,USD,0.9488,1.0541
3732,Monroe Rgnl,Monroe,united states,MLU,KMLU,32.510864,-92.037689,USD,0.9488,1.0541
3733,Shaw Afb,Sumter,united states,SSC,KSSC,33.972719,-80.470564,USD,0.9488,1.0541
3734,Ontario Intl,Ontario,united states,ONT,KONT,34.056,-117.60119399999999,USD,0.9488,1.0541
3735,Majors,Greenvile,united states,GVT,KGVT,33.067839,-96.065333,USD,0.9488,1.0541
3736,Roswell Intl Air Center,Roswell,united states,ROW,KROW,33.301556,-104.530556,USD,0.9488,1.0541
3737,Coleman A Young Muni,Detroit,united states,DET,KDET,42.409195000000004,-83.009861,USD,0.9488,1.0541
3738,Brownsville South Padre Island Intl,Brownsville,united states,BRO,KBRO,25.906833,-97.425861,USD,0.9488,1.0541
3739,Dothan Rgnl,Dothan,united states,DHN,KDHN,31.321339000000002,-85.449628,USD,0.9488,1.0541
3740,Cape May Co,Wildwood,united states,WWD,KWWD,39.008507,-74.908275,USD,0.9488,1.0541
3741,Fallon Nas,Fallon,united states,NFL,KNFL,39.416584,-118.70098,USD,0.9488,1.0541
3742,Selfridge Angb,Mount Clemens,united states,MTC,KMTC,42.608333,-82.8355,USD,0.9488,1.0541
3743,Four Corners Rgnl,Farmington,united states,FMN,KFMN,36.74125,-108.22994399999999,USD,0.9488,1.0541
3744,Corpus Christi Intl,Corpus Christi,united states,CRP,KCRP,27.770360999999998,-97.501222,USD,0.9488,1.0541
3745,Syracuse Hancock Intl,Syracuse,united states,SYR,KSYR,43.111187,-76.106311,USD,0.9488,1.0541
3746,Key West Nas,Key West,united states,NQX,KNQX,24.575834,-81.688889,USD,0.9488,1.0541
3747,Chicago Midway Intl,Chicago,united states,MDW,KMDW,41.785971999999994,-87.75241700000001,USD,0.9488,1.0541
3748,Norman Y Mineta San Jose Intl,San Jose,united states,SJC,KSJC,37.3626,-121.929022,USD,0.9488,1.0541
3749,Lea Co Rgnl,Hobbs,united states,HOB,KHOB,32.687528,-103.217028,USD,0.9488,1.0541
3750,Northeast Philadelphia,Philadelphia,united states,PNE,KPNE,40.081944,-75.010586,USD,0.9488,1.0541
3751,Denver Intl,Denver,united states,DEN,KDEN,39.861655999999996,-104.67317800000001,USD,0.9488,1.0541
3752,Philadelphia Intl,Philadelphia,united states,PHL,KPHL,39.871944,-75.241139,USD,0.9488,1.0541
3753,Sioux Gateway Col Bud Day Fld,Sioux City,united states,SUX,KSUX,42.402603000000006,-96.384367,USD,0.9488,1.0541
3754,Middle Georgia Rgnl,Macon,united states,MCN,KMCN,32.69285,-83.649211,USD,0.9488,1.0541
3755,Truth Or Consequences Muni,Truth Or Consequences,united states,TCS,KTCS,33.236944,-107.27175,USD,0.9488,1.0541
3756,Palmdale Rgnl Usaf Plt 42,Palmdale,united states,PMD,KPMD,34.629391,-118.08456000000001,USD,0.9488,1.0541
3757,Randolph Afb,San Antonio,united states,RND,KRND,29.529675,-98.2789,USD,0.9488,1.0541
3758,El Centro Naf,El Centro,united states,NJK,KNJK,32.829221999999994,-115.671667,USD,0.9488,1.0541
3759,Port Columbus Intl,Columbus,united states,CMH,KCMH,39.997972,-82.891889,USD,0.9488,1.0541
3760,Drake Fld,Fayetteville,united states,FYV,KFYV,36.005094,-94.170059,USD,0.9488,1.0541
3761,Henry Post Aaf,Fort Sill,united states,FSI,KFSI,34.649833,-98.402167,USD,0.9488,1.0541
3762,Princeton Muni,Princeton,united states,PNM,KPNM,45.559868,-93.60821700000001,USD,0.9488,1.0541
3763,Wright Patterson Afb,Dayton,united states,FFO,KFFO,39.826111,-84.04833199999999,USD,0.9488,1.0541
3764,Edward G Pitka Sr,Galena,united states,GAL,PAGA,64.73617800000001,-156.93741699999998,USD,0.9488,1.0541
3766,Mineral Wells,Mineral Wells,united states,MWL,KMWL,32.781606,-98.060175,USD,0.9488,1.0541
3767,Mc Connell Afb,Wichita,united states,IAB,KIAB,37.621853,-97.268192,USD,0.9488,1.0541
3768,New Orleans Nas Jrb,New Orleans,united states,NBG,KNBG,29.825333,-90.035,USD,0.9488,1.0541
3769,Beaufort,Beaufort,united states,BFT,KNBC,32.477411,-80.723161,USD,0.9488,1.0541
3770,Texarkana Rgnl Webb Fld,Texarkana,united states,TXK,KTXK,33.453722,-93.991028,USD,0.9488,1.0541
3771,Plattsburgh Intl,Plattsburgh,united states,PBG,KPBG,44.650944,-73.46813900000001,USD,0.9488,1.0541
3772,Phillips Aaf,Aberdeen,united states,APG,KAPG,39.466219,-76.168808,USD,0.9488,1.0541
3773,Tucumcari Muni,Tucumcari,united states,TCC,KTCC,35.182777,-103.603186,USD,0.9488,1.0541
3774,Ted Stevens Anchorage Intl,Anchorage,united states,ANC,PANC,61.174361,-149.996361,USD,0.9488,1.0541
3775,Robert Gray Aaf,Killeen,united states,GRK,KGRK,31.06725,-97.828917,USD,0.9488,1.0541
3776,Black Rock,Zuni Pueblo,united states,ZUN,KZUN,35.083228000000005,-108.79177800000001,USD,0.9488,1.0541
3777,Bellingham Intl,Bellingham,united states,BLI,KBLI,48.792694,-122.53752800000001,USD,0.9488,1.0541
3778,Millington Rgnl Jetport,Millington,united states,NQA,KNQA,35.356667,-89.870278,USD,0.9488,1.0541
3779,Elkins Randolph Co Jennings Randolph,Elkins,united states,EKN,KEKN,38.889444,-79.857139,USD,0.9488,1.0541
3780,Hartford Brainard,Hartford,united states,HFD,KHFD,41.736722,-72.64944399999999,USD,0.9488,1.0541
3781,North Central State,Smithfield,united states,SFZ,KSFZ,41.920764,-71.491381,USD,0.9488,1.0541
3782,Mobile Rgnl,Mobile,united states,MOB,KMOB,30.691231,-88.242814,USD,0.9488,1.0541
3783,Moffett Federal Afld,Mountain View,united states,NUQ,KNUQ,37.416142,-122.049139,USD,0.9488,1.0541
3784,Santa Fe Muni,Santa Fe,united states,SAF,KSAF,35.617108,-106.089422,USD,0.9488,1.0541
3785,Barking Sands Pmrf,Barking Sands,united states,BKH,PHBK,22.022833,-159.785,USD,0.9488,1.0541
3786,Beauregard Rgnl,Deridder,united states,DRI,KDRI,30.831721999999996,-93.339917,USD,0.9488,1.0541
3787,Bradshaw Aaf,Bradshaw Field,united states,BSF,PHSF,19.760056,-155.553717,USD,0.9488,1.0541
3788,Nogales Intl,Nogales,united states,OLS,KOLS,31.417721999999998,-110.84788999999999,USD,0.9488,1.0541
3789,Macdill Afb,Tampa,united states,MCF,KMCF,27.849339,-82.521214,USD,0.9488,1.0541
3790,Scott Afb Midamerica,Belleville,united states,BLV,KBLV,38.545178,-89.835183,USD,0.9488,1.0541
3791,Opa Locka,Miami,united states,OPF,KOPF,25.906999999999996,-80.278389,USD,0.9488,1.0541
3792,Del Rio Intl,Del Rio,united states,DRT,KDRT,29.374208000000003,-100.92715799999999,USD,0.9488,1.0541
3793,Southwest Florida Intl,Fort Myers,united states,RSW,KRSW,26.536167,-81.755167,USD,0.9488,1.0541
3794,King Salmon,King Salmon,united states,AKN,PAKN,58.676778000000006,-156.649278,USD,0.9488,1.0541
3795,Muir Aaf,Muir,united states,MUI,KMUI,40.434810999999996,-76.569411,USD,0.9488,1.0541
3796,Kapalua,Lahania-kapalua,united states,JHM,PHJH,20.962936,-156.673031,USD,0.9488,1.0541
3797,John F Kennedy Intl,New York,united states,JFK,KJFK,40.639751000000004,-73.778925,USD,0.9488,1.0541
3798,Homestead Arb,Homestead,united states,HST,KHST,25.48855,-80.383567,USD,0.9488,1.0541
3799,Riverside Muni,Riverside,united states,RAL,KRAL,33.951875,-117.445103,USD,0.9488,1.0541
3800,Sherman Aaf,Fort Leavenworth,united states,FLV,KFLV,39.368332,-94.914686,USD,0.9488,1.0541
3801,Wallops Flight Facility,Wallops Island,united states,WAL,KWAL,37.940194,-75.466389,USD,0.9488,1.0541
3802,Holloman Afb,Alamogordo,united states,HMN,KHMN,32.852519,-106.106525,USD,0.9488,1.0541
3803,Willow Grove Nas Jrb,Willow Grove,united states,NXX,KNXX,40.199833,-75.148167,USD,0.9488,1.0541
3804,Cheyenne Rgnl Jerry Olson Fld,Cheyenne,united states,CYS,KCYS,41.155722,-104.811839,USD,0.9488,1.0541
3805,Stockton Metropolitan,Stockton,united states,SCK,KSCK,37.894166999999996,-121.23830600000001,USD,0.9488,1.0541
3806,Charleston Afb Intl,Charleston,united states,CHS,KCHS,32.898647,-80.04052800000001,USD,0.9488,1.0541
3807,Reno Tahoe Intl,Reno,united states,RNO,KRNO,39.499108,-119.76810800000001,USD,0.9488,1.0541
3808,Ketchikan Intl,Ketchikan,united states,KTN,PAKT,55.35555600000001,-131.71375,USD,0.9488,1.0541
3809,Willow Run,Detroit,united states,YIP,KYIP,42.237928000000004,-83.530408,USD,0.9488,1.0541
3810,Vandenberg Afb,Lompoc,united states,VBG,KVBG,34.737333,-120.58430600000001,USD,0.9488,1.0541
3811,Birmingham Intl,Birmingham,united states,BHM,KBHM,33.562942,-86.75355,USD,0.9488,1.0541
3812,Lakehurst Naes,Lakehurst,united states,NEL,KNEL,40.033333,-74.35333299999999,USD,0.9488,1.0541
3813,Eareckson As,Shemya,united states,SYA,PASY,52.712275,174.11362,USD,0.9488,1.0541
3814,Nellis Afb,Las Vegas,united states,LSV,KLSV,36.236197,-115.034253,USD,0.9488,1.0541
3815,March Arb,Riverside,united states,RIV,KRIV,33.880711,-117.25945300000001,USD,0.9488,1.0541
3816,Modesto City Co Harry Sham,Modesto,united states,MOD,KMOD,37.625817,-120.954422,USD,0.9488,1.0541
3817,Sacramento Intl,Sacramento,united states,SMF,KSMF,38.695417,-121.590778,USD,0.9488,1.0541
3818,Waukegan Rgnl,Chicago,united states,UGN,KUGN,42.422160999999996,-87.867908,USD,0.9488,1.0541
3819,City Of Colorado Springs Muni,Colorado Springs,united states,COS,KCOS,38.805805,-104.700778,USD,0.9488,1.0541
3820,Buffalo Niagara Intl,Buffalo,united states,BUF,KBUF,42.940525,-78.732167,USD,0.9488,1.0541
3821,Griffing Sandusky,Sandusky,united states,SKY,KSKY,41.433361,-82.652333,USD,0.9488,1.0541
3822,Snohomish Co,Everett,united states,PAE,KPAE,47.906341999999995,-122.28156399999999,USD,0.9488,1.0541
3823,Mountain Home Afb,Mountain Home,united states,MUO,KMUO,43.043603000000004,-115.872431,USD,0.9488,1.0541
3824,Cedar City Rgnl,Cedar City,united states,CDC,KCDC,37.700967,-113.09884699999999,USD,0.9488,1.0541
3825,Bradley Intl,Windsor Locks,united states,BDL,KBDL,41.938889,-72.683222,USD,0.9488,1.0541
3826,Mc Allen Miller Intl,Mcallen,united states,MFE,KMFE,26.175832999999997,-98.23861099999999,USD,0.9488,1.0541
3827,Norfolk Ns,Norfolk,united states,NGU,KNGU,36.937644,-76.289289,USD,0.9488,1.0541
3828,Westover Arb Metropolitan,Chicopee Falls,united states,CEF,KCEF,42.194014,-72.53478299999999,USD,0.9488,1.0541
3829,Lubbock Preston Smith Intl,Lubbock,united states,LBB,KLBB,33.663639,-101.822778,USD,0.9488,1.0541
3830,Chicago Ohare Intl,Chicago,united states,ORD,KORD,41.978603,-87.904842,USD,0.9488,1.0541
3831,Boca Raton,Boca Raton,united states,BCT,KBCT,26.3785,-80.107694,USD,0.9488,1.0541
3832,Fairbanks Intl,Fairbanks,united states,FAI,PAFA,64.81511400000001,-147.856267,USD,0.9488,1.0541
3833,Quantico Mcaf,Quantico,united states,NYG,KNYG,38.501683,-77.30533299999999,USD,0.9488,1.0541
3834,Cannon Afb,Clovis,united states,CVS,KCVS,34.382775,-103.322147,USD,0.9488,1.0541
3835,Kaneohe Bay Mcaf,Kaneohe Bay,united states,NGF,PHNG,21.450453,-157.768,USD,0.9488,1.0541
3836,Offutt Afb,Omaha,united states,OFF,KOFF,41.118332,-95.912511,USD,0.9488,1.0541
3837,Gulkana,Gulkana,united states,GKN,PAGK,62.154888,-145.456639,USD,0.9488,1.0541
3838,Watertown Intl,Watertown,united states,ART,KART,43.991921999999995,-76.021739,USD,0.9488,1.0541
3839,Palm Springs Intl,Palm Springs,united states,PSP,KPSP,33.829667,-116.506694,USD,0.9488,1.0541
3840,Rick Husband Amarillo Intl,Amarillo,united states,AMA,KAMA,35.219369,-101.705931,USD,0.9488,1.0541
3841,Fort Dodge Rgnl,Fort Dodge,united states,FOD,KFOD,42.5512,-94.19184200000001,USD,0.9488,1.0541
3842,Barksdale Afb,Shreveport,united states,BAD,KBAD,32.50182,-93.662674,USD,0.9488,1.0541
3843,Forbes Fld,Topeka,united states,FOE,KFOE,38.950944,-95.663611,USD,0.9488,1.0541
3844,Cotulla Lasalle Co,Cotulla,united states,COT,KCOT,28.456694,-99.220294,USD,0.9488,1.0541
3845,Wilmington Intl,Wilmington,united states,ILM,KILM,34.270615,-77.902569,USD,0.9488,1.0541
3846,Baton Rouge Metro Ryan Fld,Baton Rouge,united states,BTR,KBTR,30.533167,-91.14963900000001,USD,0.9488,1.0541
3847,Meridian Nas,Meridian,united states,NMM,KNMM,32.552083,-88.555557,USD,0.9488,1.0541
3848,Tyler Pounds Rgnl,Tyler,united states,TYR,KTYR,32.354139,-95.40238599999999,USD,0.9488,1.0541
3849,Baltimore Washington Intl,Baltimore,united states,BWI,KBWI,39.175360999999995,-76.66833299999999,USD,0.9488,1.0541
3850,Hobart Muni,Hobart,united states,HBR,KHBR,34.991308000000004,-99.051353,USD,0.9488,1.0541
3851,Lanai,Lanai,united states,LNY,PHNY,20.785611,-156.951419,USD,0.9488,1.0541
3852,Alexandria Intl,Alexandria,united states,AEX,KAEX,31.3274,-92.54983299999999,USD,0.9488,1.0541
3853,Condron Aaf,White Sands,united states,WSD,KWSD,32.341484,-106.40276999999999,USD,0.9488,1.0541
3854,Cold Bay,Cold Bay,united states,CDB,PACD,55.206061,-162.725436,USD,0.9488,1.0541
3855,Tulsa Intl,Tulsa,united states,TUL,KTUL,36.198389,-95.888111,USD,0.9488,1.0541
3856,Sitka Rocky Gutierrez,Sitka,united states,SIT,PASI,57.047138000000004,-135.361611,USD,0.9488,1.0541
3857,Long Island Mac Arthur,Islip,united states,ISP,KISP,40.79525,-73.100222,USD,0.9488,1.0541
3858,Minneapolis St Paul Intl,Minneapolis,united states,MSP,KMSP,44.881956,-93.221767,USD,0.9488,1.0541
3859,New Castle,Wilmington,united states,ILG,KILG,39.678722,-75.606528,USD,0.9488,1.0541
3860,Unalaska,Unalaska,united states,DUT,PADU,53.900139,-166.5435,USD,0.9488,1.0541
3861,Louis Armstrong New Orleans Intl,New Orleans,united states,MSY,KMSY,29.993389,-90.258028,USD,0.9488,1.0541
3862,Portland Intl Jetport,Portland,united states,PWM,KPWM,43.646161,-70.309281,USD,0.9488,1.0541
3863,Will Rogers World,Oklahoma City,united states,OKC,KOKC,35.393089,-97.60073299999999,USD,0.9488,1.0541
3864,Albany Intl,Albany,united states,ALB,KALB,42.748267,-73.801692,USD,0.9488,1.0541
3865,Valdez Pioneer Fld,Valdez,united states,VDZ,PAVD,61.133949,-146.24834199999998,USD,0.9488,1.0541
3866,Langley Afb,Hampton,united states,LFI,KLFI,37.082881,-76.360547,USD,0.9488,1.0541
3867,John Wayne Arpt Orange Co,Santa Ana,united states,SNA,KSNA,33.675667,-117.868222,USD,0.9488,1.0541
3868,Columbus Afb,Colombus,united states,CBM,KCBM,33.643833,-88.443833,USD,0.9488,1.0541
3869,Kendall Tamiami Executive,Kendall-tamiami,united states,TMB,KTMB,25.647889000000003,-80.432777,USD,0.9488,1.0541
3870,Oceana Nas,Oceana,united states,NTU,KNTU,36.820703,-76.03354200000001,USD,0.9488,1.0541
3871,Grissom Arb,Peru,united states,GUS,KGUS,40.648094,-86.152119,USD,0.9488,1.0541
3872,Natrona Co Intl,Casper,united states,CPR,KCPR,42.908,-106.464417,USD,0.9488,1.0541
3873,Eglin Afb,Valparaiso,united states,VPS,KVPS,30.48325,-86.5254,USD,0.9488,1.0541
3874,Craig Fld,Selma,united states,SEM,KSEM,32.343947,-86.987803,USD,0.9488,1.0541
3875,Key West Intl,Key West,united states,EYW,KEYW,24.556110999999998,-81.759556,USD,0.9488,1.0541
3876,Charlotte Douglas Intl,Charlotte,united states,CLT,KCLT,35.214,-80.943139,USD,0.9488,1.0541
3877,Mc Carran Intl,Las Vegas,united states,LAS,KLAS,36.080056,-115.15225,USD,0.9488,1.0541
3878,Orlando Intl,Orlando,united states,MCO,KMCO,28.429394,-81.308994,USD,0.9488,1.0541
3879,Florence Rgnl,Florence,united states,FLO,KFLO,34.185361,-79.723889,USD,0.9488,1.0541
3880,Great Falls Intl,Great Falls,united states,GTF,KGTF,47.482,-111.37068899999998,USD,0.9488,1.0541
3881,Youngstown Warren Rgnl,Youngstown,united states,YNG,KYNG,41.260736,-80.679097,USD,0.9488,1.0541
3882,Ladd Aaf,Fort Wainwright,united states,FBK,PAFB,64.8375,-147.614444,USD,0.9488,1.0541
3883,Mc Minnville Muni,Mackminnville,united states,MMV,KMMV,45.194444,-123.135944,USD,0.9488,1.0541
3884,Robins Afb,Macon,united states,WRB,KWRB,32.640144,-83.59185,USD,0.9488,1.0541
3944,Pullman-Moscow Rgnl,Pullman,united states,PUW,KPUW,46.743860999999995,-117.109583,USD,0.9488,1.0541
3945,Lewiston Nez Perce Co,Lewiston,united states,LWS,KLWS,46.3745,-117.01538899999998,USD,0.9488,1.0541
3946,Elmira Corning Rgnl,Elmira,united states,ELM,KELM,42.159889,-76.891611,USD,0.9488,1.0541
3947,Ithaca Tompkins Rgnl,Ithaca,united states,ITH,KITH,42.491028,-76.458444,USD,0.9488,1.0541
3948,Monterey Peninsula,Monterey,united states,MRY,KMRY,36.586999999999996,-121.84294399999999,USD,0.9488,1.0541
3949,Santa Barbara Muni,Santa Barbara,united states,SBA,KSBA,34.426211,-119.840372,USD,0.9488,1.0541
3950,Daytona Beach Intl,Daytona Beach,united states,DAB,KDAB,29.179917,-81.05805600000001,USD,0.9488,1.0541
3993,Wall Street Heliport,New York,united states,JRB,KJRB,40.701214,-74.009028,USD,0.9488,1.0541
4004,Talkeetna,Talkeetna,united states,TKA,PATK,62.3205,-150.093694,USD,0.9488,1.0541
4006,Tweed-New Haven Airport,New Haven,united states,HVN,KHVN,41.26375,-72.886806,USD,0.9488,1.0541
4007,Asheville Regional Airport,Asheville,united states,AVL,KAVL,35.436194,-82.54180600000001,USD,0.9488,1.0541
4008,Piedmont Triad,Greensboro,united states,GSO,KGSO,36.09775,-79.937306,USD,0.9488,1.0541
4009,Sioux Falls,Sioux Falls,united states,FSD,KFSD,43.582014,-96.74191400000001,USD,0.9488,1.0541
4011,Manchester Regional Airport,Manchester NH,united states,MHT,KMHT,42.932556,-71.43566700000001,USD,0.9488,1.0541
4012,Naples Muni,Naples,united states,APF,KAPF,26.152619,-81.77529399999999,USD,0.9488,1.0541
4014,Louisville International Airport,Louisville,united states,SDF,KSDF,38.17408579999999,-85.7364989,USD,0.9488,1.0541
4015,Charlottesville-Albemarle,Charlottesville VA,united states,CHO,KCHO,38.138639000000005,-78.452861,USD,0.9488,1.0541
4016,Roanoke Regional,Roanoke VA,united states,ROA,KROA,37.325472,-79.97541700000001,USD,0.9488,1.0541
4017,Blue Grass,Lexington KY,united states,LEX,KLEX,38.0365,-84.605889,USD,0.9488,1.0541
4018,Evansville Regional,Evansville,united states,EVV,KEVV,38.036997,-87.532364,USD,0.9488,1.0541
4019,Albuquerque International Sunport,Albuquerque,united states,ABQ,KABQ,35.0402222,-106.6091944,USD,0.9488,1.0541
4020,Gallatin Field,Bozeman,united states,BZN,KBZN,45.777643,-111.160151,USD,0.9488,1.0541
4021,Billings Logan International Airport,Billings,united states,BIL,KBIL,45.80921,-108.537654,USD,0.9488,1.0541
4022,Bert Mooney Airport,Butte,united states,BTM,KBTM,45.954806,-112.497472,USD,0.9488,1.0541
4023,Cherry Capital Airport,Traverse City,united states,TVC,KTVC,44.741445,-85.582235,USD,0.9488,1.0541
4025,Hancock County - Bar Harbor,Bar Harbor,united states,BHB,KBHB,44.4497689,-68.3615653,USD,0.9488,1.0541
4026,Knox County Regional Airport,Rockland,united states,RKD,KRKD,44.0601111,-69.0992303,USD,0.9488,1.0541
4027,Jackson Hole Airport,Jacksn Hole,united states,JAC,KJAC,43.60733333,-110.73775,USD,0.9488,1.0541
4028,Chicago Rockford International Airport ,Rockford,united states,RFD,KRFD,42.19536110000001,-89.0972222,USD,0.9488,1.0541
4032,East 34th Street Heliport,New York,united states,TSS,NONE,40.7425,-73.971944,USD,0.9488,1.0541
4034,Greenville-Spartanburg International,Greenville,united states,GSP,KGSP,34.895556,-82.218889,USD,0.9488,1.0541
4037,Central Illinois Rgnl,Bloomington,united states,BMI,KBMI,40.477111,-88.91591700000001,USD,0.9488,1.0541
4038,Gulfport-Biloxi,Gulfport,united states,GPT,KGPT,30.407278,-89.070111,USD,0.9488,1.0541
4039,Kalamazoo,Kalamazoo,united states,AZO,KAZO,42.234875,-85.552058,USD,0.9488,1.0541
4040,Toledo,Toledo,united states,TOL,KTOL,41.586806,-83.807833,USD,0.9488,1.0541
4041,Fort Wayne,Fort Wayne,united states,FWA,KFWA,40.978472,-85.195139,USD,0.9488,1.0541
4042,Decatur,Decatur,united states,DEC,KDEC,39.834564,-88.865689,USD,0.9488,1.0541
