210,4320,Newcastle Airport,Newcastle,Australia,NTL,YWLM,-32.78,151.83,31,10.0,O,Australia/Sydney
211,6805,Goulburn Airport,Goulburn,Australia,GUL,YGLB,-34.8103,149.726,2141,10.0,O,Australia/Sydney
212,6235,Albany Airport,Albany,Australia,ALH,YABA,-34.9433,117.809,233,8.0,O,Australia/Perth
213,6236,Argyle Airport,Argyle,Australia,GYL,YARG,-16.6369,128.451,522,8.0,O,Australia/Perth
214,6237,Aurukun Airport,Aurukun,Australia,AUU,YAUR,-13.3539,141.721,31,10.0,O,Australia/Brisbane
215,6238,Barcaldine Airport,Barcaldine,Australia,BCI,YBAR,-23.5653,145.30700000000002,878,10.0,O,Australia/Brisbane
216,6239,Badu Island Airport,Badu Island,Australia,BDD,YBAU,-10.15,141.175,14,9.0,O,\N
217,6240,Birdsville Airport,Birdsville,Australia,BVI,YBDV,-25.8975,139.34799999999998,159,10.0,O,Australia/Brisbane
218,6241,Broken Hill Airport,Broken Hill,Australia,BHQ,YBHI,-32.0014,141.472,958,9.5,O,Australia/Adelaide
219,6242,Hamilton Island Airport,Hamilton Island,Australia,HTI,YBHM,-20.3581,148.952,15,10.0,O,Australia/Brisbane
220,6243,Bedourie Airport,Bedourie,Australia,BEU,YBIE,-24.3461,139.46,300,10.0,O,Australia/Brisbane
